set,book,pattern,newB
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
04,9999,2,7777
